Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Time,Acc_X_global,Acc_Y_global,Acc_Z_global,Gyr_X_global,Gyr_Y_global,Gyr_Z_global,Acc_Global_Mag,Acc_Local_Mag,Gyr_Global_Mag
9.508871,-0.168389,2.149707,0.00057,0.001727,0.010566,0.393109,-0.543037,-0.305047,-0.676404,-3.644443,-77.022519,-116.771406,12.85,3.291098551613474,1.6263819288469148,-8.988437431208814,-0.02252034652871791,0.014724889569147345,0.016550318839964946,3.6710281740831294,2.156291965660031,0.031589577938010184
9.509002,-0.162087,2.183723,0.009169,0.003753,0.012444,0.393178,-0.543008,-0.305099,-0.676364,-3.646335,-77.022431,-116.758162,12.86,3.2995883347016477,1.6311574892775378,-8.9954009740098,-0.021556592594823072,0.013635828618038191,0.018283045581923008,3.6807550765196795,2.189730197147128,0.03138299319934867
9.477684,-0.133282,2.124913,0.007972,0.004559,0.01084,0.393233,-0.542979,-0.305143,-0.676335,-3.644914,-77.021967,-116.750209,12.870000000000001,3.3083810211363454,1.6361593173919011,-9.002758250590833,-0.020696932679901168,0.012686553605030959,0.019582339193407364,3.6908538704347937,2.1290888542033652,0.031189416041589223
9.497634,-0.154856,2.094325,0.004274,0.003684,0.011693,0.393266,-0.54297,-0.305161,-0.676315,-3.648804,-77.022074,-116.74157,12.88,3.3171539438959927,1.6412392388412453,-9.010119182747562,-0.019942565027940114,0.011856385947394741,0.02040658911599312,3.700969673831026,2.1000422820412448,0.030898360263550695
9.45849,-0.15593,2.165314,0.001103,-0.001941,0.011233,0.393294,-0.542977,-0.305194,-0.676278,-3.653323,-77.025313,-116.73156,12.89,3.325603844153823,1.646230952242992,-9.017095506072337,-0.019282131321354794,0.011118198272921213,0.020740197147053215,3.7107569681095462,2.170921206192431,0.030423193435742315
9.599147,-0.13867,2.301714,-8e-05,0.001025,0.013588,0.393323,-0.542984,-0.305206,-0.676251,-3.663633,-77.026802,-116.717459,12.9,3.3334636928440733,1.6509585405131642,-9.023324204077543,-0.01869248002096839,0.010441171371410722,0.02059268292757003,3.719898425226555,2.3058874011312867,0.0297066568145408
9.609412,-0.178079,2.257031,0.003611,0.00082,0.010755,0.393361,-0.542976,-0.305243,-0.676218,-3.665097,-77.028479,-116.709109,12.91,3.3405160229686452,1.6552463894532115,-9.02849045873186,-0.018140334266899774,0.009793654550507637,0.019996310481947867,3.7281212305272673,2.264045287798369,0.028720024889613085
9.598105,-0.169949,2.167464,0.00354,0.012455,0.010832,0.393394,-0.542943,-0.305236,-0.676229,-3.667001,-77.023698,-116.704434,12.92,3.3466019392857294,1.6589297939539842,-9.032348248512683,-0.017584785135402407,0.009145951078866722,0.019002491754169168,3.735209847023218,2.1741165686082704,0.027458473778827548
9.537806,-0.179408,2.135653,0.00909,0.014307,0.010543,0.393466,-0.542878,-0.305266,-0.676225,-3.662653,-77.017671,-116.698828,12.93,3.351625367824697,1.66186544234393,-9.034736810247933,-0.016980456132672142,0.008472860518163662,0.017677293976825586,3.7410144820226265,2.143175440059213,0.025934763892832603
9.476551,-0.147511,2.094875,0.009954,0.012069,0.011679,0.393503,-0.542843,-0.305267,-0.676231,-3.663612,-77.013213,-116.693947,12.94,3.355552540156071,1.6639409715661342,-9.035591473567237,-0.01628112016940807,0.0077558266135417915,0.01609641869255129,3.7454548998224917,2.100062084974156,0.02417276184377664
9.485414,-0.152829,2.008647,-0.001349,0.013469,0.01206,0.393551,-0.542805,-0.305259,-0.676238,-3.669135,-77.00761,-116.684348,12.950000000000001,3.3584071334762817,1.6650828758139409,-9.034947851314685,-0.015443503749286552,0.006984563281001494,0.0143400303145948,3.748519635471208,2.0144526486988967,0.022201855816666317
9.456056,-0.122041,2.162293,-0.020249,0.018223,0.013949,0.393552,-0.542795,-0.305163,-0.676288,-3.690163,-76.999228,-116.671681,12.96,3.360261855888266,1.665262201473611,-9.032938966243494,-0.01443099064557038,0.0061580624230603365,0.012487792175635865,3.750261049553003,2.1657342919965967,0.020052934379803867
9.566558,-0.103128,2.317114,-0.028868,0.005594,0.025582,0.393558,-0.542858,-0.305041,-0.676289,-3.746172,-76.997623,-116.626448,12.97,3.361227524965306,1.6644976327235648,-9.0297855293318,-0.013216941716476143,0.005284925441720636,0.010614421515480569,3.7507869632820716,2.319407828170803,0.017756236351478605
9.664633,-0.126938,2.145547,-0.020663,0.018898,0.029056,0.393581,-0.542888,-0.304875,-0.676326,-3.807757,-76.988661,-116.577738,12.98,3.361440801344369,1.662855735706399,-9.025780170404403,-0.011787377722868217,0.00438300380532705,0.008786008439781348,3.7502497861761612,2.1492987658892377,0.015341021486295833
9.613717,-0.127992,2.094567,-0.009773,0.02554,0.024327,0.393666,-0.542844,-0.304781,-0.676355,-3.846356,-76.975682,-116.539143,12.99,3.361051703929919,1.6604482803469798,-9.021266890825087,-0.010142823704338805,0.0034783801397631616,0.007057266984689158,3.7488340918474177,2.0984739382591817,0.01283670590093812
9.483913,-0.15022,2.083955,0.000195,0.017329,0.020088,0.393756,-0.542801,-0.304752,-0.67635,-3.871009,-76.967624,-116.508133,13.0,3.360211879932441,1.657426715020822,-9.016617329854892,-0.008299180109214625,0.0026037667680648513,0.005469809087524561,3.746743545227485,2.089362220971988,0.01027496001557324
9.455346,-0.161251,2.246501,-0.003844,0.013947,0.018488,0.39382,-0.542775,-0.304718,-0.67635,-3.89363,-76.96149,-116.482449,13.01,3.35906438265387,1.653974048870358,-9.012205612643136,-0.006287560102923723,0.001796440057571067,0.004051461707079842,3.744187986887201,2.2522807613621354,0.007692525651062752
9.475042,-0.18373,2.216917,-0.012975,0.015603,0.015939,0.393854,-0.542758,-0.304656,-0.67637,-3.915949,-76.954584,-116.462242,13.02,3.357735471884053,1.650294595606099,-9.008383595054015,-0.004153107339127174,0.0010958629114985502,0.0028165855435959577,3.7413713730977203,2.2245174078413052,0.005136377148876805
9.453214,-0.145223,2.139258,-0.015364,0.01722,0.012729,0.393872,-0.542736,-0.304591,-0.676408,-3.930366,-76.946801,-116.451754,13.030000000000001,3.3563287275258156,1.6466022202988522,-9.005458247896915,-0.0019528782265642334,0.0005411704931832618,0.0017672984391052151,3.7384811620641036,2.1441815478855792,0.002688855266343767
9.452199,-0.098273,2.16534,-0.013112,0.00907,0.015663,0.393891,-0.542743,-0.304539,-0.676414,-3.953298,-76.943644,-116.431636,13.040000000000001,3.354921570759792,1.6431078693732157,-9.003672725584495,0.0002470669933163408,0.00016870201312092927,0.0008954549376846783,3.735679619071413,2.1675688912071513,0.0009441091111949413
9.462862,-0.116392,2.222271,-0.011733,0.001,0.013498,0.393897,-0.542769,-0.304517,-0.6764,-3.970274,-76.9451,-116.416385,13.05,3.353564124081385,1.6400072320925059,-9.003192337089434,0.0023751723575798174,9.751636160634352e-06,0.0001851866630619388,3.7330973809480876,2.225316942618512,0.002382400663783297
9.453318,-0.128382,2.241895,-0.009482,-0.007151,0.016431,0.393913,-0.542819,-0.304517,-0.67635,-3.994101,-76.951067,-116.39131,13.06,3.352280212663031,1.6374693775862657,-9.00409619840351,0.004358268397665998,8.86845789168486e-05,-0.0003842284452679839,3.7308294770392347,2.245567885624703,0.004376071283558445
9.47234,-0.123852,2.133728,-0.004927,-0.0096,0.014734,0.393925,-0.542869,-0.304535,-0.676295,-4.012072,-76.958529,-116.371034,13.07,3.3510702098122382,1.6356271428358187,-9.006374844464341,0.006125585997896041,0.0004215238718335353,-0.0008354193426174076,3.7289338558725205,2.1373194650982805,0.006196645194794105
9.503166,-0.169626,2.124643,-0.003941,-0.007464,0.012184,0.393921,-0.542915,-0.304547,-0.676255,-4.024149,-76.965036,-116.358699,13.08,3.3499153507317905,1.6345699237228601,-9.009933581584885,0.0076126584248150135,0.0010150650247458875,-0.0011901459952845,3.7274323189841896,2.1314034947247786,0.007771703338873732
9.554046,-0.158306,2.244485,-0.002753,-0.009352,0.011808,0.393929,-0.542956,-0.30458,-0.676203,-4.033642,-76.972472,-116.345848,13.09,3.348783077461802,1.6343393536187045,-9.014600932173257,0.008764883676897553,0.0018665266587091088,-0.0014669171929213168,3.7263136237683137,2.2500608224803615,0.009080691256072146
9.624434,-0.189469,2.232103,-0.011877,-0.00661,0.011241,0.39391,-0.543008,-0.304572,-0.676175,-4.047753,-76.978475,-116.33461,13.1,3.3476329380285956,1.634928152020137,-9.020141206617495,0.009540550585401653,0.002963701127260191,-0.0016791798693784564,3.725538397338289,2.240129974927794,0.010130413361657905
9.663083,-0.1423,2.185637,-0.022521,-0.00341,0.010581,0.393869,-0.543066,-0.30453,-0.676171,-4.064525,-76.982564,-116.325915,13.11,3.346422553495848,1.6362821981357407,-9.02627005418271,0.009913175804142763,0.004285534947638747,-0.0018341995444561,3.725045414284449,2.1902644556694515,0.010954503744129969
9.613713,-0.176094,2.175059,-0.029453,0.002817,0.013035,0.393838,-0.543115,-0.304454,-0.676185,-4.089621,-76.982916,-116.31089,13.120000000000001,3.345113196276459,1.638305642900469,-9.032671796652453,0.009873049416369893,0.005803047463344567,-0.001932686821883878,3.7247587405713176,2.1821756918994857,0.011614118261469328
9.533736,-0.158574,2.207163,-0.02322,0.009679,0.017659,0.393839,-0.54314,-0.304365,-0.676204,-4.121983,-76.979233,-116.286604,13.13,3.34367459550143,1.6408686383778264,-9.039017419822201,0.009427937785028016,0.007480488645178969,-0.001969159542271724,3.7245952382793965,2.2128520560681415,0.012195134708232224
9.491941,-0.106888,2.12602,-0.02204,0.006713,0.0153,0.393828,-0.543175,-0.304286,-0.676218,-4.150208,-76.977503,-116.266674,13.14,3.342088695145041,1.6438170631697386,-9.044982259384383,0.008602937716887278,0.009276642566192468,-0.0019329684141555768,3.7244719603434078,2.1287052602330836,0.012798554666510543
9.482996,-0.160335,2.155369,-0.018345,0.006504,0.012468,0.39382,-0.543194,-0.304233,-0.676231,-4.167499,-76.975845,-116.25499,13.15,3.340352220289259,1.6469834797791836,-9.050262626847598,0.007439512533253151,0.011146199559445378,-0.0018098589367850644,3.724313029037292,2.1613243251270733,0.013522562653671522
9.48306,-0.154633,2.189524,-0.014451,0.00227,0.011807,0.393794,-0.543232,-0.304183,-0.676238,-4.184374,-76.976902,-116.245334,13.16,3.3384780294190297,1.6501984869061757,-9.054590826532905,0.0059937677506277515,0.013041143834819035,-0.0015838977163829305,3.724055665413851,2.194977610652327,0.01443971662965956
9.44224,-0.143459,2.116673,-0.017171,0.002461,0.008125,0.393768,-0.543256,-0.304154,-0.676247,-4.190992,-76.977735,-116.243915,13.17,3.3364953199591763,1.6533016276137453,-9.057748167843462,0.004334044088099741,0.014912129756374334,-0.001239561473512225,3.7236550984187224,2.1215289471534438,0.01557857710688473
9.432235,-0.169561,2.069129,-0.023384,-8.6e-05,0.011432,0.393715,-0.543315,-0.304084,-0.676262,-4.210503,-76.979954,-116.236097,13.18,3.334448796781449,1.656151077889696,-9.059575649884165,0.0025379225024929975,0.01670984359093681,-0.0007637769450610237,3.723088122936718,2.076064968001243,0.016918725681446548
9.462654,-0.152671,2.152822,-0.022667,-0.008861,0.01228,0.393672,-0.543394,-0.304048,-0.67624,-4.232607,-76.98708,-116.222014,13.19,3.332396913711666,1.6586314602254009,-9.059981993214842,0.0006887540060378891,0.018386362847150096,-0.00014771235877455042,3.7223551028031276,2.158228671370344,0.018399851623554724
9.503845,-0.159732,2.25843,-0.023138,-0.015747,0.013506,0.393641,-0.543489,-0.304036,-0.676187,-4.258997,-76.997941,-116.200319,13.200000000000001,3.330409275516508,1.660659290883955,-9.058948652066055,-0.0011281514736523211,0.019896528347819922,0.0006118447793043583,3.721480246198492,2.2640716368357254,0.019937876518753637
9.562553,-0.140726,2.146476,-0.018762,-0.010941,0.015585,0.393616,-0.543572,-0.304007,-0.676147,-4.287478,-77.006113,-116.177396,13.21,3.328563266614506,1.6621857622453051,-9.05653141138797,-0.0028295182664961234,0.021199333902535956,0.0015116384096251951,3.720510036012057,2.1510841512251444,0.021440685208572504
9.58299,-0.155943,2.147998,-0.017583,-0.013906,0.013223,0.393562,-0.543672,-0.303976,-0.676112,-4.312217,-77.016282,-116.161302,13.22,3.3269399728302824,1.6631967682486022,-9.052858205923995,-0.0043380961890327205,0.022259317307510885,0.0025416792601661944,3.719509789304036,2.1536512315723266,0.022820088058623105
9.563197,-0.137368,2.178025,-0.031251,-0.006548,0.018337,0.393519,-0.54377,-0.303889,-0.676098,-4.353918,-77.021819,-116.132157,13.23,3.325619495793703,1.6637102910426285,-9.048122927118316,-0.005586444765555404,0.023047909522834222,0.0036855624100890043,3.7185584523205106,2.1823525993864967,0.02399995559933424
9.523689,-0.153974,2.180763,-0.032984,-0.004214,0.012109,0.393448,-0.543859,-0.303801,-0.676108,-4.38268,-77.026426,-116.118711,13.24,3.32467582773071,1.6637714724416226,-9.04257521952446,-0.006520293328592892,0.02354467264942101,0.0049213130939970255,3.717741904975041,2.186191952881768,0.02492158016315244
9.492989,-0.118604,2.155009,-0.026561,-0.003543,0.014939,0.393411,-0.543932,-0.303733,-0.676101,-4.412743,-77.030388,-116.098752,13.25,3.324171546215583,1.6634458815902058,-9.03650659596633,-0.007101262082268209,0.02373833795369939,0.006222666052885192,3.717145231175225,2.1582703025564247,0.02554717567111548
9.533375,-0.147231,2.160264,-0.018164,0.000327,0.010688,0.393387,-0.543969,-0.303697,-0.6761,-4.427009,-77.032373,-116.090159,13.26,3.324152680927738,1.6628116391265808,-9.03023357634388,-0.007308750199865133,0.023627547513336487,0.007560655712406335,3.7168445748152954,2.1652753905813,0.025861986501051006
9.543188,-0.131022,2.174086,-0.016651,-0.001207,0.008796,0.39336,-0.544005,-0.303675,-0.676097,-4.435722,-77.03527,-116.086282,13.27,3.324644170040835,1.6619511455535922,-9.024078912981745,-0.007140839362802031,0.02322120966123057,0.008905379666429411,3.716899308239787,2.1780304634875978,0.025875122259410202
9.564105,-0.187102,2.18551,-0.015982,0.001653,0.009744,0.393361,-0.544023,-0.303662,-0.676088,-4.446067,-77.036439,-116.077095,13.280000000000001,3.3256463401637575,1.6609431734663418,-9.0183522343907,-0.006614123925481412,0.022538399081786686,0.0102277957102898,3.7173452631318815,2.1935043009996584,0.025619013906919424
9.594067,-0.184493,2.202161,-0.018494,-2.6e-05,0.012201,0.393342,-0.544064,-0.303623,-0.676084,-4.464063,-77.03851,-116.064777,13.290000000000001,3.3271328003182905,1.659856018284144,-9.013331564101886,-0.0057624570077891,0.021607764283560506,0.011501420753442381,3.71818970365794,2.2098757288521904,0.02514724771119587
9.572405,-0.152329,2.089771,-0.015508,0.008541,0.008527,0.393322,-0.54407,-0.303577,-0.676111,-4.470744,-77.035953,-116.064085,13.3,3.329050041488882,1.6587422696276266,-9.009247129470728,-0.004634686621453412,0.020466443508654363,0.012703814899074585,3.7194085680100457,2.095315479034601,0.02453044114894734
9.502758,-0.164963,2.111224,-0.016353,0.012935,0.011369,0.393326,-0.544062,-0.303521,-0.676141,-4.482931,-77.030656,-116.056467,13.31,3.3313188958847815,1.6576355825475464,-9.006268679755117,-0.0032915370870120622,0.019158529650218137,0.01381775271156819,3.720946292357193,2.1176589832985386,0.02384981687039784
9.493085,-0.169686,2.165936,-0.006035,0.009363,0.013527,0.393324,-0.54407,-0.303468,-0.676159,-4.498372,-77.027636,-116.045895,13.32,3.333837857073074,1.6565496155763142,-9.004497220263326,-0.00180185874230372,0.017733160808031268,0.014832004862457643,3.722718292608188,2.1725726903125704,0.023188360343298953
9.502474,-0.160312,2.146999,-0.002874,0.010677,0.006065,0.393343,-0.544035,-0.303477,-0.676172,-4.490119,-77.023867,-116.051329,13.33,3.336488112425999,1.6554790825289702,-9.003961685288338,-0.00023851595052872324,0.016242342456085114,0.015741677309246603,3.7246159422215555,2.152975764690583,0.022620145508547265
9.54255,-0.188192,2.15354,-0.00471,0.012932,0.011455,0.393378,-0.544005,-0.303459,-0.676184,-4.496551,-77.018616,-116.042967,13.34,3.3391400023586786,1.6544026573702189,-9.004620658459714,0.0013257943563305924,0.014738627932377775,0.016548082590360187,3.726513666695127,2.1617471546099,0.02219963786690509
9.523176,-0.203197,2.228335,-0.00808,0.013497,0.012781,0.39341,-0.54398,-0.303426,-0.6762,-4.507369,-77.012934,-116.03189,13.35,3.341660500513573,1.6532872965396923,-9.00636883878431,0.002822504827581166,0.013272795093598943,0.017258148291335727,3.7282775896641795,2.237580365715162,0.02195398154194627
9.562273,-0.19745,2.192603,-0.008403,0.014218,0.016278,0.393442,-0.543969,-0.303368,-0.676217,-4.529236,-77.006937,-116.012085,13.36,3.343921212050889,1.6520934216156997,-9.009047573731577,0.004190659383599232,0.0118916579318238,0.01788339939411719,3.729775026211334,2.2014755093139238,0.021881250611570795
9.501968,-0.207237,2.160588,-0.009068,0.012434,0.017315,0.393484,-0.543957,-0.303322,-0.676222,-4.552024,-77.001656,-115.989304,13.370000000000001,3.3458063266026605,1.6507803541892363,-9.012458468423835,0.0053797015789398646,0.01063614254987905,0.018438581555233938,3.7308840444205082,2.170504015180115,0.021955637253079422
9.50078,-0.174716,2.119326,-0.01026,0.013249,0.015712,0.393504,-0.543952,-0.303259,-0.676243,-4.573219,-76.996108,-115.97178,13.38,3.347219953042945,1.6493114210607465,-9.016378864131605,0.006351420543575747,0.009539737794662984,0.018940019282132,3.7315023218122527,2.1265155477757505,0.022137557916803052
9.471715,-0.200704,2.213932,-0.010919,0.01254,0.018735,0.393547,-0.543945,-0.303202,-0.676249,-4.60052,-76.990697,-115.945454,13.39,3.348092312718691,1.6476582436468235,-9.020577883877005,0.007080978183653141,0.008627403880392688,0.019403825199901564,3.7315546120006506,2.2230107953494063,0.022384833752814012
9.471459,-0.202859,2.214829,-0.006496,0.006774,0.022689,0.393599,-0.543962,-0.303152,-0.676228,-4.638047,-76.988503,-115.907598,13.4,3.3483843701203506,1.645803869613017,-9.024831774954825,0.0075570161040394435,0.007914990194253584,0.019844093106625684,3.7309982936607513,2.2240996544943754,0.02266150024592968
9.470153,-0.184827,2.105029,0.006184,-0.001661,0.0221,0.393678,-0.543974,-0.303172,-0.676163,-4.666689,-76.991038,-115.869837,13.41,3.348090615777544,1.6437445685960026,-9.02893742444396,0.007780910825258036,0.007409179001122234,0.02027121683566079,3.7298266686598875,2.113127566137454,0.022942553012680732
9.449615,-0.124436,2.126898,0.013097,-0.010049,0.015657,0.393719,-0.544005,-0.303229,-0.676089,-4.678791,-76.998821,-115.849056,13.42,3.347239861059288,1.641490270618428,-9.032723155914173,0.0077653056799658875,0.007107937395801814,0.020690476977266684,3.7280698754179973,2.1305350080437546,0.023214620045840746
9.411853,-0.208308,2.214104,0.004283,-0.010151,0.00763,0.393731,-0.544028,-0.303298,-0.676032,-4.674486,-77.006877,-115.84623,13.43,3.345894039171635,1.6390637576702975,-9.036056199213695,0.007532093314610502,0.007001427544190135,0.021101025969580443,3.7257934622134594,2.223881459448772,0.023473510907519837
9.562035,-0.189259,2.296297,-0.009219,-0.011104,0.006974,0.393707,-0.54408,-0.303329,-0.67599,-4.677427,-77.015638,-115.843264,13.44,3.3441451204321755,1.6364988175871753,-9.038846528866529,0.0071100519630846095,0.007073296495005086,0.021495377234948848,3.7230948102988934,2.304083089059507,0.02371994107700885
9.650274,-0.117471,2.226817,-0.02201,-0.00275,0.019186,0.393698,-0.544148,-0.303263,-0.675971,-4.715318,-77.018925,-115.812594,13.450000000000001,3.342110339116083,1.6338376323341852,-9.0410470656512,0.0065323510965950874,0.00730224262680397,0.021859465815684053,3.7200977040473004,2.2299133138599805,0.02395476161386207
9.57013,-0.114524,2.190727,-0.015566,0.001132,0.027979,0.393734,-0.544208,-0.303181,-0.675938,-4.771359,-77.019657,-115.760966,13.46,3.339925996077255,1.6311277028225801,-9.042650513157183,0.005834137667797817,0.007663736914397914,0.022173299130602606,3.7169454182416928,2.193718426577349,0.02417488821391125
9.580345,-0.147902,2.179694,-0.00989,0.003048,0.016075,0.393756,-0.544227,-0.303153,-0.675922,-4.793426,-77.019772,-115.73941,13.47,3.3377401550627135,1.6284186183537543,-9.04368334632008,0.0050503927363009125,0.00813176510977469,0.0224121633051198,3.7137927431830677,2.1847061439104345,0.024370825480619
9.551066,-0.187917,2.205819,-0.008033,0.004015,0.016644,0.3938,-0.544233,-0.303142,-0.675897,-4.814517,-77.01922,-115.715193,13.48,3.3357046021001144,1.6257589714484832,-9.044197677706764,0.004214209938787318,0.008680454531723543,0.02254830150326663,3.7107974110313693,2.2138089934883722,0.024526225901424576
9.521648,-0.227922,2.232468,-0.008397,0.014224,0.01629,0.393844,-0.544212,-0.303097,-0.675909,-4.833917,-77.012941,-115.695495,13.49,3.3339664887693763,1.6231937014600128,-9.04426189438633,0.0033555940654431526,0.009285460177164216,0.02255294323048486,3.7081114250648755,2.2440725944380673,0.024619403538494036
9.53982,-0.174523,2.151699,-0.001643,0.015234,0.017612,0.39393,-0.544167,-0.303085,-0.675901,-4.851604,-77.005927,-115.670445,13.5,3.332660121201594,1.6207621146172702,-9.043951067217067,0.002500814818556015,0.009925011528468693,0.02239854085699137,3.705872814280877,2.15876512481789,0.024626298161097165
9.450511,-0.215154,2.179206,0.003765,0.010527,0.017032,0.394004,-0.544135,-0.303086,-0.675882,-4.866614,-77.001719,-115.6481,13.51,3.3318993730527966,1.6184967610959324,-9.043338155820196,0.0016722850069422093,0.01058056200512974,0.02206105995446467,3.7041983205314,2.1898013686524176,0.02452417574156823
9.430017,-0.210001,2.143331,0.005453,0.002813,0.013328,0.394054,-0.544126,-0.303112,-0.675849,-4.875258,-77.002244,-115.632364,13.52,3.331771185059527,1.6164232461997936,-9.042486936979966,0.0008888722734598767,0.011237031492266883,0.021522169227709127,3.7031774654272303,2.153594250447841,0.024295364556698323
9.289855,-0.213039,2.074207,0.002399,0.001589,0.009169,0.394084,-0.544116,-0.303148,-0.675823,-4.873482,-77.00352,-115.628049,13.530000000000001,3.3323305661672653,1.614560921841352,-9.041447361488778,0.00016650670063370323,0.01188268055610529,0.020771180253076,3.7028683439395795,2.0851187722453606,0.02393047744583407
9.529967,-0.182765,2.206581,-0.005487,-0.019728,0.009973,0.394065,-0.544195,-0.303198,-0.675748,-4.88367,-77.017019,-115.615759,13.540000000000001,3.333597432601928,1.6129242666964287,-9.040253713429934,-0.0004810805038468184,0.01250869496325448,0.019806595716141767,3.703295361262504,2.2141370225860006,0.023430751631085482
9.719152,-0.178153,2.149956,0.005463,-0.010974,0.009233,0.394085,-0.544221,-0.303268,-0.675684,-4.882963,-77.025463,-115.608547,13.55,3.3355555105349617,1.611524643104697,-9.038925550735787,-0.0010416555954961988,0.013108584952376,0.01863713864939523,3.704448979159231,2.157324568382097,0.02280927405399103
9.768812,-0.147027,2.160096,0.003907,-0.001023,0.005288,0.394081,-0.544223,-0.303306,-0.675668,-4.872929,-77.028557,-115.615557,13.56,3.338153386568835,1.610372038664517,-9.037471006928675,-0.001503965525359874,0.01367751184264439,0.017282157103694323,3.706287378924291,2.1650939166569656,0.02209093019010111
9.559833,-0.139158,2.212521,0.009796,8.2e-05,0.001507,0.394103,-0.544191,-0.303391,-0.675642,-4.84825,-77.031066,-115.630397,13.57,3.341307628686673,1.6094763789911448,-9.035891701729424,-0.0018575104731784807,0.014211644497623518,0.015771331572582238,3.7087397972964085,2.2168928987222185,0.02131093813179349
9.46995,-0.143651,2.196776,0.012141,0.007936,0.000862,0.394147,-0.544125,-0.303474,-0.675632,-4.819321,-77.02913,-115.647237,13.58,3.3449077397886446,1.6088480475323554,-9.034188315403288,-0.0020926526498036,0.014707622877637777,0.01414365728261381,3.711711172457611,2.2014677839970767,0.020511860158249393
9.489674,-0.164222,2.166583,0.007587,0.010399,0.002571,0.394182,-0.544065,-0.303528,-0.675636,-4.796385,-77.025694,-115.661586,13.59,3.3488225715629043,1.6084973704459862,-9.032365880695188,-0.002201045677859793,0.015162171615666232,0.012445727661569272,3.71508767144745,2.1727979107991153,0.019739102998993917
9.519057,-0.174626,2.116629,0.007256,0.010044,0.004082,0.394216,-0.544013,-0.303571,-0.67564,-4.778613,-77.022347,-115.671957,13.6,3.3529077358174693,1.6084330059814422,-9.030438035845068,-0.0021763126703834585,0.015571871217709504,0.010729402884744091,3.7187426664983323,2.1238202757100235,0.019035219891647064
9.499451,-0.195629,2.157424,0.01097,0.011977,0.005219,0.394272,-0.543944,-0.303626,-0.675637,-4.759993,-77.017882,-115.679888,13.61,3.357013506896832,1.6086593892807342,-9.028429793418372,-0.00201486144467166,0.015933065628869342,0.009049000715197167,3.7225427756049805,2.1662753798667884,0.01843384552714709
9.519332,-0.209494,2.16118,0.008445,0.009228,0.005687,0.394302,-0.543901,-0.303661,-0.675639,-4.746433,-77.015155,-115.687187,13.620000000000001,3.3609927049099415,1.6091735842713795,-9.026378704019415,-0.001716707920171485,0.016241867601199802,0.007458189194502777,3.7263536583065546,2.1713099107303866,0.0179546633307083
9.519092,-0.209983,2.162188,0.003891,0.011691,0.007395,0.394345,-0.543851,-0.303686,-0.675642,-4.737328,-77.010749,-115.689516,13.63,3.3647080761568837,1.6099620410513602,-9.024334538427409,-0.0012861838269603223,0.016494219269831592,0.006006788042416007,3.7300453363708086,2.1723604230497755,0.01760099544754586
9.52872,-0.193123,2.177121,0.001697,0.009296,0.006351,0.394358,-0.543822,-0.303697,-0.675654,-4.728585,-77.007853,-115.695875,13.64,3.3680387404761687,1.6109978163009373,-9.022357737874893,-0.0007324276830362689,0.016685973062292355,0.004737696531869756,3.7334968757820977,2.185669769606104,0.01736098832942741
9.538164,-0.18361,2.158273,-0.001662,0.012018,0.011649,0.394401,-0.543788,-0.303692,-0.675658,-4.733127,-77.003059,-115.687463,13.65,3.370885356123167,1.612238773571226,-9.020516905860838,-6.95911897856061e-05,0.016812973563427223,0.003684160577040012,3.7366003194256754,2.1660690142811703,0.01721202957630547
9.527995,-0.202152,2.145572,-0.000995,0.013801,0.010614,0.394445,-0.543747,-0.303687,-0.675667,-4.735434,-76.997395,-115.681044,13.66,3.3731737612174473,1.6136271527074655,-9.018885579952736,0.0006832708119245212,0.01687113905996781,0.00286757224772994,3.739263806061383,2.155074160739718,0.017126738241099806
9.50754,-0.189721,2.144241,0.000867,0.015843,0.01317,0.394506,-0.543697,-0.303678,-0.675675,-4.741494,-76.990345,-115.669587,13.67,3.3748569799753065,1.6150907143831559,-9.017538473872875,0.001502625740258955,0.01685655720222243,0.0022959629328010013,3.741413857216913,2.152617830438557,0.0170784323231344
9.557297,-0.200422,2.165058,0.007272,0.013269,0.010047,0.394571,-0.54364,-0.303705,-0.675672,-4.737074,-76.984913,-115.665131,13.68,3.375915616824798,1.6165454636636312,-9.016547350552322,0.002361176423545074,0.016765618895049704,0.0019633092561043837,3.7429968592042684,2.174314862536703,0.017044521532511785
9.50666,-0.198583,2.113486,0.004722,0.021084,0.008646,0.394635,-0.543558,-0.303712,-0.675698,-4.728672,-76.975085,-115.666249,13.69,3.3763567829306216,1.6178997673741937,-9.015976689054032,0.00322881539533998,0.016595216438044357,0.0018497208708646291,3.743979805355671,2.1227949218153412,0.017007290342168982
9.606435,-0.149344,2.280908,-0.009101,0.021946,0.013465,0.394695,-0.543499,-0.303672,-0.675728,-4.738701,-76.964397,-115.653564,13.700000000000001,3.3762117913145917,1.6190595253574753,-9.01587933875997,0.004073761724572083,0.016343026157925607,0.001922523429417284,3.7443503851085382,2.2857919710244854,0.01695246692737926
9.53596,-0.176155,2.236269,-0.014013,0.034622,0.014816,0.39475,-0.543418,-0.303572,-0.675806,-4.753461,-76.946547,-115.641926,13.71,3.3755329104346323,1.6199339478277184,-9.016292398620806,0.004863815439659104,0.016007883658310115,0.002138190429644629,3.744116507903032,2.24319629644532,0.016866561539403406
