Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Time,Acc_X_global,Acc_Y_global,Acc_Z_global,Gyr_X_global,Gyr_Y_global,Gyr_Z_global,Acc_Global_Mag,Acc_Local_Mag,Gyr_Global_Mag
9.505031,-0.091736,2.370564,0.006032,-0.005473,-0.021683,0.401725,-0.532997,-0.310041,-0.677057,-2.009381,-76.129677,-117.061613,0.55,3.281686454593774,1.691618961780458,-8.234245042339852,-0.008275792138608165,-0.0157064439202076,0.0561309983612963,3.6920239297869464,2.372338334174112,0.05887164082286074
9.519586,-0.077192,2.354744,0.007019,-0.003689,-0.022475,0.401648,-0.532949,-0.310182,-0.677076,-1.932733,-76.134581,-117.132665,0.56,3.331840357485878,1.7165590091307357,-8.35439325192217,-0.009456569985022615,-0.018096880727891965,0.05423940939319568,3.7480308162553193,2.3560088943804947,0.0579554772155649
9.529702,-0.03385,2.357749,0.005591,-0.003834,-0.024716,0.401562,-0.532897,-0.310328,-0.677101,-1.850387,-76.139479,-117.209633,0.5700000000000001,3.391135618832562,1.7469940266432242,-8.495243315240383,-0.010466628093768462,-0.02036028351632207,0.05209745567565267,3.814680709370315,2.3579919782520466,0.05690550356859057
9.557278,-0.039708,2.376659,0.006468,-0.001202,-0.023273,0.401486,-0.53284,-0.310465,-0.677128,-1.772155,-76.142895,-117.282257,0.58,3.4554447650118454,1.7807911385230126,-8.647026145817337,-0.011304222512733319,-0.022446219257641804,0.049700751685857206,3.8873275657049864,2.3769906873071673,0.05569365245446517
9.515378,-0.041192,2.372838,0.007563,-0.000266,-0.026299,0.401406,-0.532769,-0.310615,-0.677162,-1.684657,-76.145724,-117.363366,0.59,3.520669858358396,1.8158273764609718,-8.800136367013197,-0.011970779865190765,-0.0243101484620437,0.04704941624687479,3.9613564990617123,2.373195515567143,0.05429484743508492
9.525381,0.002449,2.37614,0.002077,-0.00079,-0.027761,0.401306,-0.532712,-0.310751,-0.677204,-1.59831,-76.149049,-117.446584,0.6,3.582971284575005,1.850105970217654,-8.945667007574,-0.012470576937527565,-0.025914802002170095,0.0441496221817818,4.032440368700332,2.3761412620467244,0.05269042978341088
9.536946,0.015174,2.394972,-0.00253,-0.001637,-0.025468,0.401199,-0.532668,-0.310867,-0.677249,-1.51854,-76.152593,-117.525688,0.61,3.6389658844340245,1.8818567556152086,-9.075865611576234,-0.012810381482760222,-0.02723124158893782,0.04101478356043565,4.096761837931185,2.395020069030738,0.05087100217922117
9.513883,-0.002731,2.357033,-0.004508,0.000703,-0.028509,0.401082,-0.532616,-0.310981,-0.677307,-1.433292,-76.15489,-117.61149,0.62,3.6858849047009277,1.9096162758135193,-9.184490932148208,-0.012999064396739519,-0.028239606195533676,0.037666271355289646,4.151190413791453,2.3570345821497827,0.048838499476127624
9.51385,-0.00016,2.357166,-0.007582,0.002106,-0.028522,0.400957,-0.532564,-0.311081,-0.677376,-1.349039,-76.156278,-117.69819,0.63,3.7216852197114947,1.932284638040458,-9.26705661084077,-0.01304720155869973,-0.028929555108135847,0.0341335940970025,4.1934073015897395,2.3571660054302495,0.046607412213583894
9.525326,0.01275,2.376327,-0.004953,0.002343,-0.031539,0.400833,-0.5325,-0.3112,-0.677445,-1.256315,-76.157485,-117.79151,0.64,3.745110474855328,1.9491577280039203,-9.320955782269191,-0.012966689999003406,-0.029300420996453247,0.030454028909587826,4.221974457230704,2.3763612043266904,0.0442051761327298
9.50507,-0.002685,2.304376,-0.008028,0.003746,-0.031551,0.400699,-0.532439,-0.311303,-0.677524,-1.165163,-76.157904,-117.885577,0.65,3.7557020114568322,1.959934881803968,-9.345467909585128,-0.012770405789099205,-0.02936108535469969,0.026671735195100552,4.236347759541564,2.304377564246146,0.04167178968489096
9.490595,-0.012107,2.320111,-0.005947,0.003515,-0.033054,0.400569,-0.532372,-0.311419,-0.677601,-1.070213,-76.158377,-117.981821,0.66,3.7537624472892173,1.9647034840914013,-9.34165592354183,-0.012471929229600862,-0.02912958609984201,0.022836424227518238,4.236837534185094,2.3201425886720837,0.039058725997598326
9.488916,0.02143,2.304767,-0.013075,0.00158,-0.029976,0.400424,-0.532331,-0.311505,-0.677679,-0.985691,-76.15995,-118.072038,0.67,3.7402774323916113,1.963903130219692,-9.31216755017183,-0.012085356646359267,-0.028632465167997122,0.019001689642917305,4.224522550081215,2.3048666272018865,0.03642716179105942
9.447022,0.019882,2.300888,-0.015375,-0.004152,-0.031342,0.400261,-0.532313,-0.311597,-0.677747,-0.901069,-76.164835,-118.163781,0.68,3.7168032352627365,1.9582729074619378,-9.260959297729265,-0.011625208263382958,-0.027903864351064914,0.015223123672761033,4.201125928814676,2.300973898693334,0.03384545179556385
9.455617,0.030076,2.354355,-0.047645,0.007598,-0.029178,0.400036,-0.532322,-0.311552,-0.677894,-0.83795,-76.162892,-118.252352,0.6900000000000001,3.6853293398044804,1.9487859864015045,-9.192964753187972,-0.011106429462615306,-0.02698438141486319,0.011556350707155189,4.16886305407345,2.3545470969596254,0.031385647315574514
9.437831,0.08052,2.339041,-0.055755,0.000921,-0.022992,0.399804,-0.532381,-0.311476,-0.678019,-0.796183,-76.16484,-118.323363,0.7000000000000001,3.648126092573334,1.9365760613190697,-9.113730527389965,-0.010544469645470357,-0.025919705926239822,0.008055104163512228,4.130272488418708,2.340426514565454,0.029118751664383376
9.475547,0.048838,2.271045,-0.048965,0.005402,-0.019361,0.399605,-0.532415,-0.311405,-0.678142,-0.756736,-76.164045,-118.388333,0.71,3.6075876225367907,1.9228602518816704,-9.029043393309783,-0.00995541040793221,-0.024759064491015094,0.004769457719256158,4.088041095995378,2.271570061052267,0.027108470960133135
9.449601,0.027121,2.267708,-0.040183,-0.000109,-0.020039,0.399417,-0.532449,-0.311374,-0.67824,-0.710726,-76.166241,-118.45515,0.72,3.5660797956974446,1.9088629083740063,-8.944570977388818,-0.009356104679182962,-0.023553516793532476,0.0017443025138025553,4.044834077220918,2.2678701730709805,0.02540368948343338
9.470261,-0.018712,2.248684,-0.030297,-0.007636,-0.021435,0.399241,-0.532487,-0.311398,-0.678303,-0.656099,-76.172905,-118.524737,0.73,3.525801938714951,1.8957443878879172,-8.865535959179564,-0.008764282853342926,-0.022354154951308255,-0.000981857286228969,4.003139529825889,2.2487618528425815,0.02403091636311485
9.458588,0.037695,2.31952,-0.028419,-0.01678,-0.02351,0.399043,-0.532553,-0.311446,-0.678346,-0.596555,-76.184844,-118.599307,0.74,3.48866957546632,1.8845383264983135,-8.796440340838544,-0.008198582076238565,-0.021210267329374012,-0.0033777349011905058,3.9651355728178346,2.3198262744061244,0.022989155732802614
9.460662,0.00827,2.333412,-0.04357,-0.017385,-0.023411,0.398809,-0.532647,-0.311449,-0.678408,-0.544992,-76.197072,-118.673562,0.75,3.4562235979390548,1.876100253370384,-8.74085223863707,-0.007678460402279617,-0.020167533053060755,-0.005419677964801169,3.9325861363290193,2.3334266550813205,0.02224996747947793
9.447922,0.030124,2.297081,-0.054439,-0.022245,-0.026246,0.398525,-0.53278,-0.311429,-0.678481,-0.493989,-76.212321,-118.754487,0.76,3.4295692806722053,1.871069606164202,-8.70126311676548,-0.007223966505720221,-0.019266315427244,-0.007091653766151975,3.9067693714937834,2.297278515099334,0.021763918658109463
9.475985,0.023118,2.314098,-0.057963,-0.022156,-0.026967,0.398233,-0.532913,-0.311402,-0.678559,-0.442211,-76.227267,-118.837446,0.77,3.4093464902069313,1.869846350748504,-8.679018721431467,-0.006855345541760425,-0.01854012287068804,-0.008384814178933886,3.88844041560287,2.314213472333095,0.021471772804600813
9.484584,0.096209,2.299994,-0.058849,-0.02478,-0.0284,0.397931,-0.533056,-0.311382,-0.678633,-0.388268,-76.243833,-118.923038,0.78,3.395730470073674,1.8725825331595762,-8.674322455624011,-0.006592471289747356,-0.01801430628334116,-0.009296689742474296,3.8778280994496277,2.3020053370305202,0.021316762154323408
9.501179,0.079138,2.297846,-0.058423,-0.02346,-0.027667,0.397634,-0.533194,-0.311358,-0.67871,-0.334826,-76.259493,-119.007971,0.79,3.3884608078500156,1.8791882552618964,-8.686305808371248,-0.006454104560080107,-0.01770506206967144,-0.009830101752583965,3.87466322988848,2.2992083556650535,0.021254542785708645
9.491942,0.039461,2.292035,-0.053378,-0.024238,-0.026926,0.397353,-0.533321,-0.311355,-0.678777,-0.278371,-76.275336,-119.092414,0.8,3.3868946967522637,1.8893508181375758,-8.713156925945182,-0.006456990092244235,-0.017618808595793633,-0.009991912318931649,3.878234417990451,2.292374666529448,0.021259196813985467
9.490738,0.071764,2.274322,-0.049764,-0.025157,-0.028424,0.397073,-0.533446,-0.311366,-0.678837,-0.217882,-76.291929,-119.179483,0.81,3.3900794468164275,1.9025651541571886,-8.75229565010455,-0.0066148206237495455,-0.017751997735543937,-0.009791747270175752,3.887466118378441,2.2754539396305082,0.021325280539541178
9.481553,0.032263,2.268322,-0.050318,-0.025627,-0.026903,0.396794,-0.533581,-0.311367,-0.678893,-0.163005,-76.309041,-119.261774,0.8200000000000001,3.3968384148423088,1.9181731900769006,-8.800581460895552,-0.006937117433262041,-0.018091409482824918,-0.009240822864225789,3.9010126382361543,2.2685514313881003,0.021466613672540755
