Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Time,Acc_X_global,Acc_Y_global,Acc_Z_global,Gyr_X_global,Gyr_Y_global,Gyr_Z_global,Acc_Global_Mag,Acc_Local_Mag,Gyr_Global_Mag
9.531766,-0.152605,2.23762,0.017863,0.005532,-0.001165,0.40273,-0.539283,-0.317753,-0.667844,-2.63311,-77.488136,-115.704505,0.24,1.0383397926654074,0.5594349006795944,-2.9166084473830365,0.003797576903088404,-0.0028537546779543476,0.0007360895742782072,1.1794562022944426,2.2428177702223158,0.0048070088369148965
9.506503,-0.138289,2.218883,0.008327,0.006961,-0.006828,0.402731,-0.539216,-0.317839,-0.667856,-2.586117,-77.486478,-115.743101,0.25,1.2545563379588076,0.676539988539278,-3.526712868631529,0.0045431689278843486,-0.0034187831007435974,0.0007456334024448228,1.4253483648586898,2.223188164598309,0.00573449483111331
9.531209,-0.140178,2.185459,-0.003676,0.007419,-0.007265,0.4027,-0.539169,-0.317883,-0.667892,-2.545039,-77.484221,-115.782821,0.26,1.4886028354714769,0.8034427547283908,-4.187925589077758,0.005321999283214613,-0.004013325217271988,0.0007059503724751138,1.6915846599857973,2.1899499794207626,0.0067028965081169095
9.551713,-0.080979,2.231546,-0.009697,0.005324,-0.002757,0.402664,-0.539149,-0.317901,-0.667921,-2.519078,-77.483385,-115.810453,0.27,1.7363241794418713,0.9379048033626168,-4.888671203309025,0.006107117774997879,-0.004619693538065572,0.0006057754794151523,1.9734454834844455,2.233014811539995,0.007681498540961946
9.552811,-0.099935,2.217079,-0.008531,0.008213,-0.005338,0.40262,-0.539117,-0.317917,-0.667966,-2.48607,-77.480766,-115.845863,0.28,1.9926340960087314,1.0771749247685185,-5.614721676300175,0.006866593414871322,-0.005216996861526881,0.00043569589875741094,2.2651482201230446,2.219330145892224,0.008634639094630971
9.525509,-0.051872,2.194399,-0.002587,0.007568,-0.001319,0.402612,-0.539078,-0.317951,-0.667987,-2.459507,-77.478604,-115.869939,0.29,2.251715995286531,1.2180976188976946,-6.349754118133649,0.007564803369024272,-0.005781924957195361,0.00018913854822555208,2.560075532595366,2.195011998961509,0.009523270426332775
9.478338,-0.077656,2.145415,0.001057,0.00861,-0.005357,0.402601,-0.539022,-0.318002,-0.668014,-2.421258,-77.475661,-115.904177,0.3,2.507280091458835,1.3572530691906322,-7.076068795038753,0.008164146434846437,-0.006289758449535297,-0.00013680572066093546,2.8510681070176513,2.146819968362741,0.01030694252280093
9.504045,-0.105988,2.184728,0.001031,0.007697,-0.002515,0.402598,-0.538973,-0.318051,-0.668032,-2.389547,-77.473447,-115.931404,0.31,2.7528614809779746,1.4911202487555513,-7.775424520375581,0.008627090061685461,-0.006715560909972181,-0.0005408197576921513,3.130764432163663,2.187297394075163,0.010946137550674605
9.478322,-0.087997,2.200096,-0.003565,0.001696,-0.004487,0.402567,-0.538949,-0.3181,-0.668046,-2.35623,-77.47436,-115.96302,0.32,2.982140616814931,1.6162529859476542,-8.42993931936381,0.00891842052427968,-0.007035496839504445,-0.0010171240091380728,3.3919664463319865,2.2018550999611666,0.01140486657863805
9.4795,-0.106787,2.185334,-0.001285,0.00565,-0.003964,0.40255,-0.53891,-0.318148,-0.668065,-2.322341,-77.473345,-115.993836,0.33,3.1892657537771263,1.7294577294985667,-9.022998986917868,0.009007536001189191,-0.007228206381978856,-0.0015555879150239054,3.628007729641424,2.1879415337081105,0.011653434089338973
9.502559,-0.085849,2.200879,-0.004704,-0.000281,-0.004749,0.402508,-0.538897,-0.318195,-0.668079,-2.288896,-77.475461,-116.02704,0.34,3.369156591258673,1.8279615024999576,-9.540115179437253,0.008870606984445436,-0.007276156520589038,-0.0021421678108633734,3.833100493209598,2.2025527061666423,0.011671289770822319
9.505086,-0.123826,2.170618,-0.009498,-0.000481,-0.004739,0.402456,-0.538893,-0.318231,-0.668096,-2.258339,-77.477966,-116.059263,0.35000000000000003,3.51776951296676,1.9095591226382278,-9.969677966859871,0.00849243051802162,-0.007166881308440064,-0.0027596169418899236,4.002638928158431,2.1741470465909156,0.011449936657408129
9.526978,-0.083998,2.200871,-0.013078,-0.002518,-0.002617,0.402391,-0.538909,-0.318247,-0.668115,-2.235044,-77.481337,-116.087406,0.36,3.6323074085895297,1.972730135737323,-10.303554963818124,0.007867824482814516,-0.006894022606512778,-0.0033883923088587047,4.133439403080754,2.2024733420963347,0.010995972545901412
9.501899,-0.070585,2.181302,-0.016758,-0.001656,0.000497,0.402336,-0.538932,-0.318247,-0.66813,-2.222242,-77.484393,-116.105702,0.37,3.711360841358975,2.016717948574358,-10.537499623933956,0.007002443257133567,-0.00645808939617196,-0.004007674410271228,4.22390229277084,2.182443735226409,0.010334533583914994
9.478833,-0.09163,2.165779,-0.019135,-0.002711,0.000965,0.402274,-0.538962,-0.318239,-0.668147,-2.211392,-77.487631,-116.123387,0.38,3.754971989025663,2.0415661946511694,-10.671344168938576,0.005912942385670249,-0.005866868320382763,-0.004596416886823792,4.274085535586507,2.1677164790952252,0.009513678559970668
9.502551,-0.075306,2.146326,-0.0225,-0.006817,-0.005503,0.402174,-0.539004,-0.318246,-0.668169,-2.18689,-77.493772,-116.157038,0.39,3.7646179635797514,2.0481102267051314,-10.708966940358582,0.004626472082697802,-0.005135439626661585,-0.005134350218093803,4.285685932548196,2.147646686937123,0.008610373758037922
9.47705,-0.057731,2.16071,-0.017832,-0.004631,-0.001679,0.402101,-0.539037,-0.318249,-0.668185,-2.169899,-77.498329,-116.181064,0.4,3.7431154099476247,2.0379245869733658,-10.65803864623142,0.003179531924750837,-0.004285778920075827,-0.005602874008275835,4.261930266250017,2.1614811062003296,0.007737539748840648
9.528468,-0.093378,2.130074,-0.024864,-0.010698,-0.001267,0.402003,-0.539104,-0.318245,-0.668192,-2.158024,-77.506596,-116.203168,0.41000000000000003,3.6944533068886196,2.013230144767184,-10.52956598351623,0.00161626686097548,-0.0033459533246541005,-0.005985784206099034,4.207384086648087,2.1321197659512467,0.007045376837234187
9.501024,-0.041621,2.140107,-0.021258,-0.007747,-0.006229,0.401899,-0.539149,-0.318253,-0.668214,-2.132567,-77.513117,-116.238102,0.42,3.62356529581974,1.976767111064855,-10.337263495686363,-1.3676419760082734e-05,-0.0023489482609608246,-0.006269794333616389,4.127691081519654,2.1405116862773723,0.006695376461632051
9.525859,-0.051197,2.192894,-0.021219,-0.009657,-0.005304,0.4018,-0.539199,-0.318269,-0.668226,-2.10801,-77.52087,-116.271054,0.43,3.5360563631047324,1.9316421730723603,-10.096794482437886,-0.0016575864314674845,-0.0013311862198152004,-0.006444823900450606,4.029259992584889,2.1934915609696337,0.006786413238038954
9.551657,-0.068718,2.177178,-0.021292,-0.005844,-0.007151,0.401695,-0.539236,-0.318277,-0.668256,-2.078986,-77.526261,-116.309667,0.44,3.4379010996903734,1.8811594135417424,-9.824928734796977,-0.003262256396996476,-0.0003308203338449855,-0.006504043317334958,3.918918819063364,2.178262198911784,0.007283840907570624
9.57616,-0.066992,2.176776,-0.022466,-0.005918,-0.008336,0.401588,-0.53927,-0.31829,-0.668286,-2.046878,-77.531927,-116.351083,0.45,3.3351319510418684,1.8286454180016003,-9.538668485659441,-0.00477652398244816,0.000614097941597494,-0.006443682930538824,3.8035574395082543,2.1778066218652197,0.008044460662225536
9.55311,-0.087308,2.161182,-0.026254,0.00066,-0.007989,0.401478,-0.539294,-0.31827,-0.668342,-2.018259,-77.533608,-116.392035,0.46,3.2335358327923216,1.7772790104398175,-9.254394152494896,-0.006153629176363006,0.001467467306214974,-0.006262633495582745,3.6897797580481506,2.162944826847879,0.008901752110398875
9.551085,-0.052652,2.157181,-0.029716,-0.000549,-0.013463,0.401343,-0.539317,-0.318262,-0.668409,-1.976491,-77.536292,-116.447597,0.47000000000000003,3.1383762899662693,1.7299354269597391,-8.987078351813672,-0.007353258777978975,0.002196888273540357,-0.005961884816674476,3.5835851209191083,2.1578234635541897,0.009718065821429573
9.526301,-0.049891,2.191005,-0.032103,-0.005352,-0.006388,0.401207,-0.539379,-0.318225,-0.668458,-1.956474,-77.541546,-116.484354,0.48,3.054156158727321,1.6890535106907512,-8.749610641016611,-0.008343174854767162,0.0027752097512899086,-0.005543866046476262,3.490096216992989,2.19157295609934,0.0103944603785933
9.503251,-0.070554,2.175403,-0.034652,0.0003,-0.006768,0.401082,-0.53942,-0.318181,-0.668521,-1.934767,-77.543603,-116.522267,0.49,2.9844326437666355,1.6565327935272123,-8.552267022123626,-0.009100359377957007,0.0031817752057717295,-0.005011762561851603,3.4133471990424558,2.176546824519289,0.010865449748832816
9.502978,-0.059528,2.121882,-0.0394,-0.001824,-0.005828,0.40094,-0.539481,-0.318116,-0.668587,-1.919238,-77.546642,-116.55758,0.5,2.9316930838207242,1.6336652486591858,-8.402348079138523,-0.009611645079105061,0.0034032936139339583,-0.00436888784805769,3.356141606428273,2.1227168451557543,0.011092939627449271
9.502555,-0.055751,2.155911,-0.032132,-0.00346,-0.007304,0.400814,-0.539529,-0.318089,-0.668637,-1.894997,-77.550857,-116.596608,0.51,2.89729569585309,1.6211041986922372,-8.303998447339907,-0.00987383981068264,0.003434287056281155,-0.0036181827426586357,3.3199851162658005,2.1566317288591486,0.011062471990980788
9.503911,-0.074781,2.140315,-0.036854,-0.004669,-0.009204,0.400669,-0.539585,-0.318053,-0.668696,-1.869171,-77.555452,-116.639951,0.52,2.881475526145414,1.6188705043338274,-8.258208885141318,-0.009893384474521084,0.003277097316950956,-0.002761898577970638,3.3050934809135204,2.141620997559092,0.010781767338449582
9.504036,-0.074782,2.139757,-0.035638,-0.006513,-0.007094,0.400529,-0.539651,-0.31802,-0.668743,-1.847694,-77.561405,-116.678204,0.53,2.883411949001101,1.6263938930468707,-8.262991272402523,-0.009685609558548112,0.002941465555535256,-0.0018014970173536977,3.3104715016115884,2.141063372853078,0.010281470888864741
9.526491,-0.039063,2.135419,-0.040396,-0.005815,-0.009914,0.400364,-0.539719,-0.317973,-0.668809,-1.821005,-77.5667,-116.725381,0.54,2.901350575611584,1.6425852563659171,-8.313707062411225,-0.009273670530647057,0.002443729070532643,-0.0007377712678881617,3.334054811641878,2.135776257834608,0.0096185801096045
9.527446,-0.054392,2.153773,-0.036792,-0.009427,-0.004514,0.400225,-0.5398,-0.317934,-0.668845,-1.807075,-77.574268,-116.756581,0.55,2.9327695665957068,1.665934067213036,-8.403521630949099,-0.008687247568332623,0.0018057043988113964,0.00042883459462128353,3.372902851706663,2.1544597060964032,0.008883284178665674
9.528076,-0.05852,2.118767,-0.039277,-0.004769,-0.006802,0.400066,-0.539871,-0.317876,-0.668911,-1.78673,-77.578986,-116.797812,0.56,2.9745782339171947,1.6946238361695136,-8.523951017307159,-0.007961091706129247,0.0010533439203598116,0.0016977549328255218,3.4234289266476403,2.1195750023740607,0.008207976996793561
9.528272,-0.058926,2.117874,-0.041494,-0.013478,-0.00265,0.399914,-0.539978,-0.317825,-0.668939,-1.780617,-77.588837,-116.823765,0.5700000000000001,3.023334566160911,1.7266577985593088,-8.665463997743048,-0.0071334898947785635,0.0002152622852158243,0.00306774327145946,3.481651770678547,2.1186935959104614,0.007768144225613284
9.528477,-0.059187,2.116945,-0.03442,-0.005555,-0.008731,0.399779,-0.540034,-0.317797,-0.668988,-1.755878,-77.593974,-116.864365,0.58,3.075467948135412,1.7599868268692518,-8.818101357473626,-0.006244708627178795,-0.0006787706307703184,0.0045362945908801406,3.543452656768754,2.1177722337385574,0.0077482310253893455
9.55173,-0.038509,2.131679,-0.028356,-0.008169,-0.008562,0.399651,-0.540088,-0.317796,-0.669022,-1.726361,-77.600883,-116.906573,0.59,3.1274938432054777,1.792631881652115,-8.972075549556312,-0.005335462543850555,-0.0015992805623872722,0.006099118266394341,3.6048227144207483,2.13202680614527,0.00825978828430409
9.579608,-0.09013,2.119632,-0.02718,-0.008101,-0.007376,0.399532,-0.540138,-0.317794,-0.669053,-1.699093,-77.607348,-116.945662,0.6,3.1762084822079677,1.8227940981262727,-9.11831741220899,-0.004445443080197329,-0.0025184062379684058,0.0077497222878937415,3.662086651980509,2.1215473674476373,0.009282377373183527
9.554123,-0.072569,2.134046,-0.032064,-0.005428,-0.006353,0.399406,-0.540194,-0.317769,-0.669095,-1.677176,-77.612641,-116.982262,0.61,3.218853529468436,1.8489467747343022,-9.248941899925487,-0.00361193427410236,-0.003411021934966141,0.009479154981744021,3.712091353936725,2.1352795109486253,0.010702126845126532
9.553733,-0.068828,2.168046,-0.033376,-0.000696,-0.007453,0.399278,-0.540235,-0.317727,-0.669158,-1.653515,-77.615002,-117.022139,0.62,3.25324311479916,1.8699049836584536,-9.357611418624428,-0.0028685389964585493,-0.004255621592309894,0.011275931488376275,3.7523506515115113,2.1691382509420647,0.012388924975222556
9.552986,-0.054007,2.148715,-0.036992,-0.004608,0.000348,0.399163,-0.540309,-0.317666,-0.669197,-1.651804,-77.61971,-117.040942,0.63,3.2778483510124143,1.884870151408291,-9.439782839843673,-0.0022440389373801057,-0.005034939260089337,0.01312615037853798,3.781140740557632,2.1493936138534515,0.01423664805581917
9.554768,-0.077458,2.098859,-0.032284,-0.000569,-0.001506,0.399068,-0.540352,-0.317618,-0.669241,-1.643606,-77.621757,-117.0628,0.64,3.291837312516886,1.8934486474115193,-9.492832086140757,-0.0017614147289716007,-0.005736298441521364,0.015013783500064232,3.7975440316687448,2.100287800194297,0.016168531060193423
9.553441,-0.059041,2.114385,-0.030114,0.00629,3.1e-05,0.398987,-0.540375,-0.317558,-0.669299,-1.636304,-77.620228,-117.083292,0.65,3.29507124813838,1.8956450612804014,-9.516057827595546,-0.0014370570635219761,-0.00635169863897786,0.016921102923991294,3.8014424536832068,2.115209154647833,0.01813099370604155
9.55208,-0.040771,2.130068,-0.030034,0.002464,0.001868,0.39891,-0.540408,-0.317504,-0.669344,-1.63307,-77.620376,-117.098984,0.66,3.2880603691241697,1.8918323455435935,-9.510572851509027,-0.0012802036658210527,-0.00687765986426529,0.0188291963145061,3.7934641970960983,2.1304581570791297,0.02008680563167567
9.554069,-0.075758,2.134179,-0.027699,0.005439,0.000484,0.398836,-0.540429,-0.317453,-0.669395,-1.62563,-77.619326,-117.1182,0.67,3.271884742776015,1.8827022638922257,-9.479097680464651,-0.0012926384778656004,-0.007314854256907072,0.020718518361774723,3.774890406948973,2.1355231861548587,0.022009884373650094
9.553128,-0.061079,2.115739,-0.027735,0.007346,-0.000431,0.398764,-0.540444,-0.317397,-0.669453,-1.618014,-77.616989,-117.137776,0.68,3.248087518188305,1.8692005470933957,-9.425675726947073,-0.0014686866413536218,-0.007667558377650279,0.022569430789533242,3.7475302815407527,2.116620457323892,0.023881534667786673
9.504238,-0.06461,2.116082,-0.027733,0.007342,-0.000429,0.39869,-0.540457,-0.317344,-0.669511,-1.608081,-77.614863,-117.159565,0.6900000000000001,3.218548840155717,1.8524517757381413,-9.355332497995589,-0.0017955307343565886,-0.007942961210351176,0.02436269435467331,3.7135743183492513,2.1170681337226727,0.0256876515007969
9.52636,-0.029409,2.113296,-0.032551,0.009021,-0.001321,0.398604,-0.540471,-0.317273,-0.669585,-1.598568,-77.611431,-117.183738,0.7000000000000001,3.185349343171162,1.8336792660940577,-9.273703017971151,-0.0022538600908532927,-0.008150363029384588,0.026079889745187212,3.675436040654795,2.1135006205102,0.02741658169686771
9.527487,-0.049204,2.098629,-0.025369,0.00464,0.005694,0.398552,-0.540499,-0.317218,-0.669619,-1.603453,-77.610754,-117.188969,0.71,3.1506320750919348,1.8141251455075516,-9.186651738256929,-0.002818846696487361,-0.008300300768977014,0.027703757374822138,3.6355924573803517,2.0992057339043737,0.02905751300845945
9.525582,-0.027414,2.148966,-0.027829,0.010227,0.000582,0.398486,-0.540504,-0.317153,-0.669685,-1.596973,-77.606681,-117.207536,0.72,3.116471129969974,1.7949754017778272,-9.099907856766848,-0.0034614196873715927,-0.008403637521288877,0.029218456989688772,3.5964328155720913,2.1491408507941028,0.03059935912236775
9.526643,-0.047258,2.134576,-0.025506,0.00944,0.005787,0.398442,-0.540516,-0.317087,-0.669733,-1.601833,-77.603253,-117.212873,0.73,3.0847542480559476,1.7772940272742073,-9.018736362702189,-0.004149787959001651,-0.008470657423296252,0.0306097561462339,3.5601239908581537,2.1350990652285904,0.032030141251943034
9.550277,-0.042896,2.170194,-0.0279,0.014042,-0.001244,0.398373,-0.540508,-0.317017,-0.669813,-1.59109,-77.597126,-117.236405,0.74,3.057085263545215,1.761969515705593,-8.947661501320646,-0.004851139012118981,-0.008510211464133438,0.031865162069125756,3.5284992394587698,2.1706178992286964,0.03333685351935335
9.526434,-0.060497,2.190156,-0.027911,0.010272,0.005344,0.398322,-0.540522,-0.316943,-0.669868,-1.596121,-77.593229,-117.242978,0.75,3.034710657149308,1.7496759777323931,-8.890255012279948,-0.005533423999083549,-0.008528962866225839,0.032974014316335766,3.502975135462624,2.1909913718098024,0.03450576196609791
9.550802,-0.052032,2.103488,-0.019447,0.006835,0.005946,0.398289,-0.540533,-0.316896,-0.669901,-1.599584,-77.591102,-117.246976,0.76,3.018472719770051,1.740850094047549,-8.848996748409498,-0.006167125995724006,-0.008530780770740154,0.033927556059672015,3.484499477678447,2.104131434860475,0.035523044967848014
9.499114,-0.006052,2.080902,-0.003708,0.002736,0.002214,0.398281,-0.540518,-0.316926,-0.669903,-1.583147,-77.59157,-117.261333,0.77,3.008790074236382,1.7356840904684505,-8.825210443931478,-0.006726902716622242,-0.00851632666815286,0.034718999624913434,3.473530908561008,2.080910800661095,0.03637565085372811
9.452204,-0.051237,2.172022,-0.011851,0.001251,-0.007995,0.398217,-0.540507,-0.316957,-0.669935,-1.546156,-77.592762,-117.30155,0.78,3.0056646424399167,1.7341339584964435,-8.819072765715696,-0.007192997531490677,-0.008482868989561368,0.035343597432870605,3.470049067206978,2.1726262445835,0.03705223555035392
9.574304,-0.055339,2.226458,-0.032265,0.002217,-0.005245,0.398106,-0.540539,-0.316912,-0.669996,-1.526694,-77.593638,-117.335757,0.79,3.008712673411484,1.735941302514291,-8.82968960469724,-0.007552323769947722,-0.008424348150830057,0.03579872294375285,3.4735923993643656,2.2271456240410057,0.03754405146619219
9.598223,-0.043409,2.173982,-0.056764,0.011805,0.011255,0.398003,-0.540612,-0.316722,-0.670089,-1.56411,-77.588405,-117.325789,0.8,3.0172162278538983,1.7406665040650813,-8.855230054949896,-0.007799145617604626,-0.008331698631095391,0.036083957912010294,3.4833193428106846,2.1744153415585075,0.03784568526318065
9.546591,0.008915,2.064497,-0.040169,0.012687,0.018318,0.397967,-0.540662,-0.316566,-0.670144,-1.609754,-77.582918,-117.29797,0.81,3.030190589538577,1.7477303793964967,-8.89310583751354,-0.007935302625213329,-0.008193418371393129,0.03620117309418812,3.498087547216846,2.0645162484790474,0.03795558016626501
9.499675,-0.030713,2.068779,-0.03763,0.009875,0.014922,0.397924,-0.540706,-0.316436,-0.670196,-1.644215,-77.578624,-117.279693,0.8200000000000001,3.0464624726931406,1.7564611896186704,-8.940182151155382,-0.007969952767397391,-0.007996360483536738,0.036154582166780316,3.516545109644442,2.069006969347856,0.03787632162382829
